v_primary_V,v_secondary_V,i_load_A,temp_oil_C,temp_winding_C,temp_ambient_C,oil_level_pct,v_ratio_dev_pct,load_pct,delta_temp_C,apparent_power_VA,fault_label,fault_name
250.0,14.29,2.92,39.42,59.82,33.91,83.23,7.405,14.6,20.4,41.71,4,Voltage_Fault
229.29,12.08,2.99,40.43,53.07,30.73,81.41,1.009,14.95,12.65,36.13,0,Normal
220.99,8.28,8.836,63.12,86.08,35.23,82.28,28.216,44.18,22.96,73.13,3,Overcurrent_Short_Circuit
210.99,8.67,8.669,56.42,86.29,32.95,84.35,21.208,43.35,29.87,75.19,3,Overcurrent_Short_Circuit
228.92,12.18,2.847,43.6,54.67,32.17,86.42,1.947,14.24,11.07,34.67,0,Normal
231.7,11.89,2.893,59.49,71.47,29.33,45.6,1.604,14.47,11.98,34.41,2,Low_Oil_Level
235.62,12.07,2.928,50.41,70.19,31.58,57.55,1.8,14.64,19.79,35.35,2,Low_Oil_Level
226.27,11.92,3.253,57.62,67.47,32.59,49.31,0.971,16.26,9.85,38.77,2,Low_Oil_Level
224.2,11.99,5.973,60.13,77.34,31.65,73.48,2.491,29.87,17.21,71.61,1,Overheating
233.38,11.79,5.435,63.55,87.1,34.44,80.19,3.199,27.17,23.55,64.06,1,Overheating
216.88,7.19,8.938,55.51,82.8,28.83,84.61,36.498,44.69,27.29,64.23,3,Overcurrent_Short_Circuit
229.01,12.39,3.224,48.96,72.74,29.24,50.28,3.658,16.12,23.78,39.94,2,Low_Oil_Level
229.83,11.53,2.829,42.33,46.92,36.42,87.89,3.838,14.15,4.59,32.63,0,Normal
227.45,8.08,9.742,57.56,78.04,31.0,83.13,31.875,48.71,20.47,78.76,3,Overcurrent_Short_Circuit
211.04,7.5,9.003,61.62,95.45,30.64,86.82,31.916,45.01,33.83,67.49,3,Overcurrent_Short_Circuit
230.71,11.52,3.22,39.5,50.29,30.33,83.17,4.332,16.1,10.79,37.08,0,Normal
229.85,11.98,2.819,48.84,73.75,31.7,33.72,0.142,14.09,24.91,33.75,2,Low_Oil_Level
246.05,13.08,2.93,38.46,53.65,32.05,85.59,1.911,14.65,15.19,38.34,4,Voltage_Fault
230.94,11.03,5.288,62.87,71.37,32.0,80.6,8.479,26.44,8.5,58.31,1,Overheating
231.77,11.86,2.942,42.43,55.91,26.33,83.1,1.94,14.71,13.48,34.89,0,Normal
215.73,9.54,7.912,61.85,85.11,31.16,86.09,15.242,39.56,23.26,75.48,3,Overcurrent_Short_Circuit
228.79,12.09,5.656,56.47,90.46,28.36,84.88,1.266,28.28,34.0,68.36,1,Overheating
229.83,12.37,2.791,54.78,70.96,27.84,33.5,3.184,13.95,16.18,34.53,2,Low_Oil_Level
232.67,11.78,3.055,41.63,51.5,32.44,80.56,2.924,15.28,9.87,36.0,0,Normal
221.44,8.56,7.9,56.0,80.46,30.18,84.85,25.893,39.5,24.46,67.64,3,Overcurrent_Short_Circuit
231.63,11.46,7.021,64.16,79.77,28.5,83.07,5.211,35.1,15.61,80.43,1,Overheating
231.55,11.58,2.953,44.7,51.57,29.44,84.81,4.15,14.77,6.87,34.19,0,Normal
232.55,12.25,2.879,43.01,54.17,29.7,86.31,0.977,14.39,11.15,35.27,0,Normal
232.06,12.0,4.817,64.55,85.2,29.95,80.69,0.862,24.08,20.65,57.82,1,Overheating
229.66,12.04,2.812,54.11,70.2,29.74,44.13,0.519,14.06,16.09,33.87,2,Low_Oil_Level
229.85,11.77,5.447,67.52,96.0,32.78,76.3,1.859,27.23,28.48,64.11,1,Overheating
229.56,11.34,5.796,62.52,83.67,28.23,83.68,5.358,28.98,21.14,65.7,1,Overheating
230.63,12.24,3.227,36.93,46.6,33.34,86.76,1.725,16.14,9.67,39.5,0,Normal
247.91,12.98,2.856,45.67,69.16,31.3,85.62,0.359,14.28,23.48,37.07,4,Voltage_Fault
230.49,11.55,5.756,67.94,93.86,36.19,81.88,3.947,28.78,25.91,66.48,1,Overheating
229.52,12.23,2.795,42.23,48.31,34.91,87.2,2.111,13.98,6.08,34.18,0,Normal
198.33,9.71,2.788,38.67,63.06,29.54,86.64,6.161,13.94,24.39,27.07,4,Voltage_Fault
231.36,12.52,2.823,52.01,60.08,32.12,38.71,3.692,14.11,8.07,35.33,2,Low_Oil_Level
215.93,9.79,11.766,59.18,81.54,25.64,82.87,13.084,58.83,22.37,115.22,3,Overcurrent_Short_Circuit
233.14,11.8,3.058,57.01,63.72,30.2,39.13,2.992,15.29,6.71,36.09,2,Low_Oil_Level
208.46,8.81,9.837,52.06,71.62,34.51,82.53,19.02,49.18,19.56,86.64,3,Overcurrent_Short_Circuit
230.48,11.93,4.555,56.55,96.08,34.42,79.16,0.824,22.77,39.53,54.32,1,Overheating
232.32,11.98,3.03,46.31,51.45,37.06,84.01,1.138,15.15,5.14,36.31,0,Normal
232.01,12.34,5.046,76.29,90.36,31.78,77.5,1.931,25.23,14.07,62.26,1,Overheating
226.94,12.34,5.74,59.24,84.86,35.17,81.37,4.241,28.7,25.61,70.84,1,Overheating
246.31,13.51,3.398,48.59,67.96,35.81,87.43,5.097,16.99,19.37,45.89,4,Voltage_Fault
232.67,11.89,4.924,71.96,92.04,35.24,82.85,2.076,24.62,20.07,58.53,1,Overheating
176.67,9.61,2.934,42.34,57.78,29.5,83.47,4.223,14.67,15.44,28.19,4,Voltage_Fault
227.97,12.15,2.901,41.13,56.84,32.85,83.91,2.137,14.51,15.71,35.25,0,Normal
223.16,9.18,11.167,52.37,90.21,30.99,85.94,21.114,55.84,37.84,102.57,3,Overcurrent_Short_Circuit
248.67,12.68,2.913,47.56,55.38,31.95,84.54,2.249,14.56,7.82,36.94,4,Voltage_Fault
250.0,13.92,3.045,39.27,61.66,24.54,87.65,3.677,15.23,22.39,42.39,4,Voltage_Fault
233.88,11.58,2.937,52.14,74.37,35.22,49.7,5.082,14.69,22.23,34.02,2,Low_Oil_Level
231.33,11.6,3.221,46.77,69.26,31.7,33.34,3.897,16.11,22.49,37.36,2,Low_Oil_Level
230.37,11.24,3.296,48.45,60.54,34.59,43.8,6.467,16.48,12.09,37.06,2,Low_Oil_Level
227.05,12.24,5.111,62.93,83.05,31.8,84.36,3.287,25.55,20.11,62.54,1,Overheating
229.81,12.35,5.592,69.29,86.51,30.5,78.92,2.992,27.96,17.22,69.05,1,Overheating
234.32,11.86,2.954,38.77,52.61,31.51,84.47,2.967,14.77,13.84,35.04,0,Normal
230.04,11.81,4.753,67.34,87.96,33.64,84.13,1.589,23.76,20.62,56.14,1,Overheating
224.19,11.66,5.726,65.4,88.65,31.13,84.01,0.291,28.63,23.25,66.78,1,Overheating
180.9,10.42,3.068,44.29,58.34,33.48,87.36,10.411,15.34,14.04,31.97,4,Voltage_Fault
228.19,11.92,3.121,34.54,58.45,28.91,80.1,0.143,15.61,23.91,37.21,0,Normal
229.45,12.33,3.001,43.75,42.32,28.96,88.59,2.962,15.0,-1.43,36.98,0,Normal
178.74,10.14,3.07,39.97,63.88,28.88,84.3,8.689,15.35,23.9,31.11,4,Voltage_Fault
168.86,8.12,3.291,45.47,62.79,31.73,82.78,7.88,16.45,17.32,26.71,4,Voltage_Fault
221.84,8.79,9.13,65.13,96.37,31.27,80.83,24.076,45.65,31.24,80.23,3,Overcurrent_Short_Circuit
229.02,12.25,4.937,55.64,72.53,30.21,77.26,2.513,24.68,16.89,60.47,1,Overheating
230.99,12.14,3.075,53.5,66.47,37.48,37.3,0.759,15.38,12.98,37.34,2,Low_Oil_Level
234.89,11.93,2.98,43.72,59.69,31.86,80.96,2.689,14.9,15.97,35.54,0,Normal
234.3,12.0,2.907,54.18,59.68,27.73,43.98,1.87,14.53,5.5,34.87,2,Low_Oil_Level
230.75,12.19,2.89,45.03,58.31,35.14,82.94,1.266,14.45,13.28,35.24,0,Normal
250.0,13.68,3.048,39.64,51.67,34.86,80.86,2.292,15.24,12.03,41.7,4,Voltage_Fault
177.44,9.85,3.134,37.87,64.75,34.09,91.39,6.382,15.67,26.87,30.87,4,Voltage_Fault
250.0,13.91,3.227,43.91,68.44,32.69,85.66,3.606,16.14,24.53,44.9,4,Voltage_Fault
200.7,9.3,2.918,46.2,62.9,27.9,87.9,11.207,14.59,16.69,27.13,4,Voltage_Fault
228.82,11.74,3.143,50.87,79.7,27.41,32.37,1.672,15.71,28.82,36.89,2,Low_Oil_Level
192.87,8.85,3.184,43.36,62.09,29.03,83.75,12.003,15.92,18.72,28.2,4,Voltage_Fault
227.2,12.48,4.784,56.07,89.13,34.51,81.41,5.322,23.92,33.06,59.72,1,Overheating
233.84,12.11,3.049,39.17,53.51,34.65,83.6,0.731,15.25,14.33,36.93,0,Normal
217.32,7.6,8.141,56.15,95.32,29.03,82.29,32.927,40.7,39.17,61.91,3,Overcurrent_Short_Circuit
216.57,7.45,9.398,56.35,90.43,31.89,85.23,34.043,46.99,34.08,70.04,3,Overcurrent_Short_Circuit
231.24,11.87,2.856,55.24,58.83,34.27,32.15,1.6,14.28,3.59,33.9,2,Low_Oil_Level
227.41,12.29,3.187,41.82,56.06,25.67,86.47,3.555,15.93,14.25,39.15,0,Normal
228.05,7.12,7.316,62.44,93.49,31.65,78.92,40.183,36.58,31.05,52.07,3,Overcurrent_Short_Circuit
231.45,11.53,3.206,41.01,52.66,32.92,90.86,4.527,16.03,11.65,36.96,0,Normal
231.09,11.29,6.498,72.77,102.32,29.24,77.13,6.33,32.49,29.55,73.39,1,Overheating
233.51,11.92,3.286,48.63,63.51,32.02,45.76,2.199,16.43,14.87,39.16,2,Low_Oil_Level
231.79,12.16,3.117,39.29,54.57,29.0,84.98,0.544,15.58,15.28,37.9,0,Normal
204.71,10.17,8.066,59.07,96.28,32.05,79.65,4.767,40.33,37.21,82.04,3,Overcurrent_Short_Circuit
227.79,12.1,4.468,63.18,91.22,29.2,78.41,1.808,22.34,28.03,54.07,1,Overheating
229.77,11.6,6.66,54.92,85.72,30.5,82.33,3.276,33.3,30.8,77.23,1,Overheating
224.07,12.21,3.181,53.99,69.88,31.98,51.75,4.405,15.9,15.89,38.82,2,Low_Oil_Level
229.36,11.93,6.562,56.18,95.14,36.35,84.35,0.282,32.81,38.96,78.3,1,Overheating
229.81,11.79,6.036,56.05,96.13,29.89,85.13,1.686,30.18,40.08,71.15,1,Overheating
229.81,12.34,3.052,53.99,58.84,31.52,48.93,2.884,15.26,4.85,37.65,2,Low_Oil_Level
182.56,10.01,3.021,36.28,69.67,27.2,85.21,5.113,15.1,33.39,30.24,4,Voltage_Fault
231.77,12.19,5.352,61.68,96.05,34.68,83.77,0.794,26.76,34.37,65.23,1,Overheating
230.39,11.81,3.048,51.1,75.29,34.38,52.89,1.738,15.24,24.19,36.0,2,Low_Oil_Level
225.56,11.95,2.877,44.14,58.73,34.07,85.33,1.526,14.38,14.59,34.37,0,Normal
224.57,12.39,3.017,54.57,65.79,32.5,44.51,5.774,15.09,11.22,37.39,2,Low_Oil_Level
233.05,11.9,6.382,57.43,92.94,29.32,78.35,2.107,31.91,35.52,75.96,1,Overheating
199.39,9.54,3.02,43.13,61.14,26.44,86.52,8.286,15.1,18.01,28.82,4,Voltage_Fault
231.72,12.24,6.006,60.84,86.83,33.14,86.88,1.268,30.03,25.99,73.53,1,Overheating
229.91,11.86,4.666,72.5,81.6,33.55,76.45,1.099,23.33,9.1,55.35,1,Overheating
222.21,10.16,9.712,51.92,91.87,30.64,86.52,12.37,48.56,39.95,98.67,3,Overcurrent_Short_Circuit
233.83,12.65,2.862,39.5,45.01,34.19,85.99,3.685,14.31,5.5,36.21,0,Normal
190.02,9.63,2.841,41.29,62.52,36.67,83.39,2.826,14.2,21.23,27.37,4,Voltage_Fault
232.1,11.49,5.212,61.77,93.7,29.92,77.39,5.13,26.06,31.93,59.87,1,Overheating
232.28,12.02,6.252,69.92,86.55,33.18,81.3,0.812,31.26,16.63,75.16,1,Overheating
228.45,11.98,3.404,37.2,54.77,31.4,82.28,0.525,17.02,17.57,40.79,0,Normal
232.59,11.81,5.358,52.43,77.06,31.17,80.23,2.68,26.79,24.63,63.28,1,Overheating
234.38,11.62,2.883,46.28,62.58,27.38,44.35,4.957,14.41,16.3,33.5,2,Low_Oil_Level
233.37,12.0,2.779,50.16,67.97,30.57,40.38,1.407,13.89,17.82,33.36,2,Low_Oil_Level
232.06,12.23,3.295,45.23,67.33,29.47,55.2,1.038,16.48,22.09,40.31,2,Low_Oil_Level
228.35,11.88,2.87,47.51,59.59,36.53,48.36,0.321,14.35,12.08,34.08,2,Low_Oil_Level
233.8,12.5,3.133,39.36,51.66,30.97,89.17,2.488,15.67,12.3,39.17,0,Normal
250.0,13.58,2.962,42.33,62.06,31.79,89.05,0.158,14.81,19.73,40.21,4,Voltage_Fault
230.5,11.93,6.115,54.54,81.76,33.02,84.0,0.798,30.58,27.21,72.95,1,Overheating
232.22,11.84,5.451,67.29,79.92,31.34,82.54,2.305,27.25,12.63,64.52,1,Overheating
250.0,13.61,2.981,45.5,65.0,26.93,84.48,0.202,14.91,19.51,40.59,4,Voltage_Fault
229.84,12.3,2.789,42.64,54.86,35.92,82.19,2.537,13.95,12.22,34.29,0,Normal
232.25,12.58,2.776,54.93,78.21,34.11,40.28,3.779,13.88,23.27,34.91,2,Low_Oil_Level
228.03,11.57,4.762,58.64,77.73,29.48,77.98,2.775,23.81,19.09,55.08,1,Overheating
229.28,11.89,4.829,57.92,77.94,26.67,77.1,0.619,24.14,20.02,57.41,1,Overheating
213.58,10.12,11.167,47.15,88.45,32.96,87.89,9.212,55.84,41.3,112.97,3,Overcurrent_Short_Circuit
234.62,12.23,6.15,62.03,93.58,33.88,81.56,0.083,30.75,31.54,75.21,1,Overheating
228.72,11.81,2.989,48.13,72.82,29.18,35.19,1.033,14.95,24.69,35.31,2,Low_Oil_Level
233.09,11.89,6.54,56.59,92.43,33.2,84.85,2.222,32.7,35.84,77.76,1,Overheating
235.77,11.66,2.958,51.5,75.72,31.88,31.31,5.242,14.79,24.22,34.48,2,Low_Oil_Level
218.49,10.3,9.318,56.66,89.65,34.94,89.47,9.668,46.59,32.99,95.95,3,Overcurrent_Short_Circuit
227.25,11.55,4.962,69.42,84.82,30.38,79.1,2.605,24.81,15.4,57.3,1,Overheating
224.58,9.08,9.346,54.05,69.08,37.42,82.31,22.486,46.73,15.03,84.88,3,Overcurrent_Short_Circuit
230.18,12.26,3.006,41.1,61.24,31.9,86.44,2.095,15.03,20.14,36.86,0,Normal
207.94,9.92,8.534,55.89,88.29,27.33,85.23,8.535,42.67,32.4,84.69,3,Overcurrent_Short_Circuit
226.93,11.72,2.839,45.52,53.83,33.04,85.92,0.979,14.2,8.31,33.29,0,Normal
228.96,11.9,5.389,66.41,85.84,30.06,77.44,0.417,26.94,19.43,64.1,1,Overheating
228.25,12.17,5.316,65.96,84.33,34.07,83.71,2.192,26.58,18.37,64.69,1,Overheating
223.8,12.17,6.018,66.17,94.26,33.02,77.54,4.201,30.09,28.09,73.22,1,Overheating
213.9,7.4,7.553,53.36,86.45,27.89,85.18,33.693,37.77,33.09,55.89,3,Overcurrent_Short_Circuit
227.48,11.99,2.929,40.33,60.85,33.77,85.22,1.042,14.64,20.52,35.12,0,Normal
227.08,11.92,6.687,62.55,94.23,36.74,78.16,0.613,33.43,31.68,79.71,1,Overheating
229.07,12.58,3.215,41.05,54.21,33.31,81.76,5.272,16.07,13.15,40.45,0,Normal
229.5,12.52,3.123,43.82,64.49,32.29,34.5,4.533,15.61,20.68,39.09,2,Low_Oil_Level
226.14,12.95,6.127,59.74,93.71,34.04,84.27,9.735,30.63,33.97,79.32,1,Overheating
227.9,12.08,3.225,57.55,80.66,27.35,54.14,1.595,16.13,23.11,38.96,2,Low_Oil_Level
215.14,9.3,8.72,61.3,70.29,33.1,82.75,17.119,43.6,8.98,81.12,3,Overcurrent_Short_Circuit
229.61,11.94,2.835,48.96,53.65,33.35,84.68,0.298,14.17,4.69,33.86,0,Normal
167.68,8.49,3.159,42.81,61.55,32.58,83.88,2.994,15.79,18.73,26.81,4,Voltage_Fault
228.43,11.73,2.951,42.54,60.88,29.48,87.15,1.586,14.75,18.35,34.61,0,Normal
213.41,9.24,7.256,65.19,90.41,33.75,87.02,17.027,36.28,25.21,67.04,3,Overcurrent_Short_Circuit
224.75,8.89,7.397,55.1,78.03,31.66,85.45,24.192,36.99,22.93,65.75,3,Overcurrent_Short_Circuit
229.86,11.82,3.076,46.36,59.0,36.04,49.28,1.442,15.38,12.64,36.35,2,Low_Oil_Level
250.0,12.83,3.149,42.95,64.91,28.82,85.65,9.59,15.75,21.96,40.41,4,Voltage_Fault
250.0,13.65,3.013,39.83,63.44,32.88,84.05,0.081,15.06,23.61,41.13,4,Voltage_Fault
229.54,11.45,3.118,41.01,53.17,28.96,81.88,4.401,15.59,12.16,35.69,0,Normal
231.75,11.98,5.534,69.88,93.63,32.3,78.08,0.926,27.67,23.75,66.29,1,Overheating
229.61,11.75,2.948,50.2,62.64,28.14,42.42,1.936,14.74,12.44,34.63,2,Low_Oil_Level
230.57,12.3,3.043,56.05,73.11,36.52,52.85,2.274,15.21,17.06,37.44,2,Low_Oil_Level
232.57,11.47,2.878,55.21,80.08,33.24,53.53,5.445,14.39,24.86,33.02,2,Low_Oil_Level
230.82,12.08,3.13,52.35,65.68,35.18,48.12,0.274,15.65,13.34,37.8,2,Low_Oil_Level
218.53,9.27,8.189,55.29,78.28,29.01,87.04,18.726,40.95,22.99,75.89,3,Overcurrent_Short_Circuit
250.0,14.27,2.827,45.12,66.6,35.59,83.23,2.061,14.14,21.47,40.33,4,Voltage_Fault
229.08,12.41,3.158,45.34,66.44,31.05,35.98,3.802,15.79,21.1,39.18,2,Low_Oil_Level
230.77,11.68,2.95,40.63,51.84,33.45,87.44,2.958,14.75,11.21,34.46,0,Normal
250.0,12.95,3.144,43.3,70.33,28.26,83.78,8.178,15.72,27.03,40.71,4,Voltage_Fault
227.52,11.82,3.075,37.9,48.36,30.72,87.07,0.462,15.38,10.45,36.34,0,Normal
233.49,12.23,3.063,55.36,75.63,33.56,40.6,0.416,15.31,20.28,37.46,2,Low_Oil_Level
229.4,11.62,2.696,49.77,62.13,32.52,29.96,2.953,13.48,12.36,31.32,2,Low_Oil_Level
211.0,10.67,8.444,57.85,78.34,37.52,83.61,3.052,42.22,20.48,90.12,3,Overcurrent_Short_Circuit
170.81,9.24,2.873,41.2,59.28,29.91,79.6,3.636,14.36,18.09,26.53,4,Voltage_Fault
227.19,12.2,4.929,64.89,83.79,34.02,82.9,2.945,24.65,18.9,60.15,1,Overheating
230.83,12.02,3.096,48.89,68.43,27.57,47.17,0.155,15.48,19.54,37.23,2,Low_Oil_Level
231.0,11.98,6.443,56.99,90.37,31.22,87.02,0.602,32.22,33.39,77.19,1,Overheating
177.88,10.27,3.028,45.2,53.83,33.71,89.65,10.648,15.14,8.63,31.1,4,Voltage_Fault
250.0,14.06,2.938,40.17,63.1,26.75,83.66,3.084,14.69,22.93,41.29,4,Voltage_Fault
250.0,13.2,2.799,48.31,71.45,35.61,90.31,2.216,14.0,23.14,36.95,4,Voltage_Fault
250.0,13.46,3.128,39.6,56.08,31.24,85.02,4.308,15.64,16.48,42.11,4,Voltage_Fault
217.43,7.8,10.014,59.24,76.77,34.43,84.73,31.201,50.07,17.53,78.16,3,Overcurrent_Short_Circuit
230.75,12.17,6.511,59.16,89.71,31.97,81.36,1.097,32.55,30.55,79.25,1,Overheating
227.37,12.31,3.119,41.45,46.32,26.51,84.8,3.745,15.59,4.87,38.38,0,Normal
176.57,9.78,3.028,42.91,58.9,31.93,82.72,6.126,15.14,15.99,29.61,4,Voltage_Fault
213.56,9.81,10.821,50.47,71.31,30.48,85.65,11.955,54.1,20.84,106.15,3,Overcurrent_Short_Circuit
230.98,11.78,3.088,47.82,65.85,32.23,34.16,2.225,15.44,18.03,36.39,2,Low_Oil_Level
222.65,7.67,11.32,52.69,83.22,27.21,80.1,33.979,56.6,30.53,86.82,3,Overcurrent_Short_Circuit
224.48,11.65,2.772,56.73,64.03,31.93,31.86,0.529,13.86,7.3,32.3,2,Low_Oil_Level
204.9,8.49,2.959,37.8,62.33,32.91,83.77,20.589,14.79,24.53,25.12,4,Voltage_Fault
236.07,11.61,2.975,49.74,74.08,31.04,47.55,5.719,14.87,24.34,34.54,2,Low_Oil_Level
177.93,9.9,3.39,41.89,56.37,34.05,79.28,6.651,16.95,14.48,33.56,4,Voltage_Fault
180.66,8.37,3.233,42.66,60.58,31.08,86.98,11.159,16.16,17.91,27.07,4,Voltage_Fault
228.68,11.88,2.77,59.7,70.03,33.59,54.09,0.396,13.85,10.33,32.92,2,Low_Oil_Level
228.33,11.46,6.772,60.78,81.22,33.37,80.85,3.832,33.86,20.44,77.58,1,Overheating
232.59,12.09,2.953,57.77,68.85,31.1,52.89,0.403,14.77,11.08,35.69,2,Low_Oil_Level
250.0,13.69,2.918,42.63,74.08,35.16,83.88,3.825,14.59,31.44,39.93,4,Voltage_Fault
185.32,9.78,2.84,46.16,55.19,29.03,86.28,1.104,14.2,9.03,27.77,4,Voltage_Fault
213.99,9.24,9.377,59.45,94.68,25.03,85.56,17.259,46.88,35.23,86.62,3,Overcurrent_Short_Circuit
178.76,8.44,2.915,39.2,76.6,33.77,81.33,9.489,14.58,37.39,24.61,4,Voltage_Fault
230.32,11.99,2.795,38.23,54.37,28.41,82.23,0.196,13.97,16.14,33.52,0,Normal
213.06,9.93,10.426,53.87,83.43,39.52,87.44,10.715,52.13,29.56,103.47,3,Overcurrent_Short_Circuit
231.03,11.69,3.178,58.33,70.17,31.53,45.5,3.031,15.89,11.84,37.15,2,Low_Oil_Level
214.52,10.8,10.299,46.48,77.92,33.74,93.27,3.491,51.49,31.44,111.24,3,Overcurrent_Short_Circuit
245.13,13.39,2.878,41.38,67.49,29.9,83.33,4.711,14.39,26.12,38.54,4,Voltage_Fault
220.99,7.36,9.359,50.57,72.28,33.61,86.03,36.125,46.79,21.71,68.93,3,Overcurrent_Short_Circuit
227.44,11.78,5.523,71.3,93.14,30.18,82.4,0.745,27.62,21.84,65.05,1,Overheating
228.7,11.76,3.001,42.37,56.44,34.62,88.34,1.452,15.0,14.07,35.28,0,Normal
231.48,12.15,2.88,55.3,61.14,30.78,32.81,0.57,14.4,5.83,34.98,2,Low_Oil_Level
234.47,11.53,6.068,60.82,75.89,33.47,80.22,5.73,30.34,15.07,69.97,1,Overheating
229.91,11.78,2.965,50.1,62.35,30.5,50.99,1.776,14.82,12.25,34.93,2,Low_Oil_Level
235.67,11.82,3.008,50.72,61.3,31.51,35.19,3.895,15.04,10.58,35.54,2,Low_Oil_Level
233.96,12.27,2.919,49.82,63.56,31.19,29.62,0.547,14.6,13.74,35.83,2,Low_Oil_Level
235.23,12.0,4.437,59.52,86.53,30.05,79.53,2.218,22.18,27.0,53.25,1,Overheating
238.13,12.06,5.461,69.99,89.07,30.08,82.03,2.914,27.31,19.08,65.88,1,Overheating
229.0,11.63,3.016,44.32,48.83,31.97,86.49,2.635,15.08,4.51,35.08,0,Normal
225.98,11.99,6.787,55.18,103.66,32.14,83.29,1.722,33.94,48.48,81.4,1,Overheating
224.4,9.65,10.279,55.57,95.7,32.07,83.06,17.596,51.39,40.13,99.17,3,Overcurrent_Short_Circuit
234.9,11.97,2.733,39.37,56.16,34.73,85.22,2.357,13.67,16.8,32.71,0,Normal
227.72,11.84,3.067,51.5,66.86,33.15,38.65,0.303,15.33,15.36,36.33,2,Low_Oil_Level
233.18,11.73,6.979,68.22,96.05,31.18,90.89,3.557,34.89,27.83,81.89,1,Overheating
226.41,11.48,2.985,40.41,56.27,28.65,92.16,2.833,14.92,15.86,34.26,0,Normal
223.76,11.89,3.053,49.78,65.21,28.67,29.33,1.827,15.27,15.43,36.29,2,Low_Oil_Level
231.02,11.42,2.956,45.83,72.64,31.35,50.99,5.265,14.78,26.81,33.75,2,Low_Oil_Level
227.59,12.13,2.903,52.95,71.46,32.61,36.12,2.129,14.52,18.51,35.21,2,Low_Oil_Level
225.53,8.45,8.829,47.4,91.29,35.25,82.23,28.165,44.14,43.89,74.63,3,Overcurrent_Short_Circuit
215.39,7.5,8.945,51.2,95.33,31.36,85.8,33.279,44.73,44.13,67.07,3,Overcurrent_Short_Circuit
229.0,12.48,3.09,53.98,68.4,25.03,43.79,4.435,15.45,14.43,38.56,2,Low_Oil_Level
227.44,11.29,2.725,54.75,68.04,32.54,40.31,4.895,13.62,13.29,30.75,2,Low_Oil_Level
225.31,12.55,3.036,50.82,67.24,30.49,41.82,6.775,15.18,16.42,38.11,2,Low_Oil_Level
250.0,13.42,3.091,43.24,59.89,34.45,90.44,2.989,15.46,16.65,41.48,4,Voltage_Fault
213.26,6.98,8.048,55.05,79.41,33.34,80.67,37.272,40.24,24.37,56.17,3,Overcurrent_Short_Circuit
230.83,11.7,6.507,56.51,84.13,30.09,83.73,2.819,32.53,27.63,76.15,1,Overheating
227.59,11.96,3.169,45.21,58.54,32.2,86.05,0.705,15.84,13.33,37.89,0,Normal
227.54,12.01,2.966,44.31,57.38,28.83,46.93,1.189,14.83,13.07,35.64,2,Low_Oil_Level
233.49,11.67,2.899,44.64,49.57,29.0,84.72,4.184,14.49,4.92,33.83,0,Normal
230.15,12.03,2.797,43.5,57.63,31.43,81.33,0.158,13.99,14.13,33.64,0,Normal
228.46,11.97,3.309,55.12,69.2,30.88,38.07,0.442,16.55,14.07,39.62,2,Low_Oil_Level
250.0,13.1,2.987,39.28,63.63,35.08,86.47,6.397,14.93,24.35,39.14,4,Voltage_Fault
232.99,12.31,2.896,50.55,67.85,34.56,49.1,1.265,14.48,17.3,35.65,2,Low_Oil_Level
228.84,11.5,2.954,39.81,48.26,30.5,88.09,3.669,14.77,8.45,33.97,0,Normal
212.28,8.12,10.174,55.71,81.81,27.63,88.46,26.729,50.87,26.09,82.56,3,Overcurrent_Short_Circuit
231.94,11.64,2.932,43.76,56.07,36.18,82.42,3.795,14.66,12.31,34.14,0,Normal
227.5,11.25,3.026,53.29,58.87,34.19,39.19,5.184,15.13,5.58,34.06,2,Low_Oil_Level
220.91,8.45,8.364,54.96,80.96,37.14,86.13,26.674,41.82,26.01,70.69,3,Overcurrent_Short_Circuit
231.48,12.29,6.365,58.23,95.66,31.16,86.37,1.749,31.82,37.42,78.21,1,Overheating
226.82,11.76,2.951,53.94,63.12,33.25,41.77,0.625,14.75,9.17,34.7,2,Low_Oil_Level
230.53,11.85,6.663,63.58,73.11,29.63,86.09,1.464,33.32,9.53,78.97,1,Overheating
230.7,12.11,2.955,40.81,55.37,30.95,81.47,0.596,14.78,14.56,35.78,0,Normal
230.97,11.56,2.734,43.37,57.37,27.48,79.05,4.101,13.67,13.99,31.59,0,Normal
232.44,12.18,2.814,43.42,58.57,30.27,85.13,0.428,14.07,15.14,34.27,0,Normal
231.89,12.1,2.775,45.41,51.83,32.7,83.24,0.017,13.87,6.42,33.56,0,Normal
233.94,11.89,5.879,64.41,78.88,32.02,75.26,2.551,29.39,14.47,69.93,1,Overheating
229.3,12.21,5.873,62.39,93.38,31.9,78.23,2.098,29.37,30.99,71.74,1,Overheating
223.63,12.65,3.052,42.64,52.33,29.73,83.45,8.396,15.26,9.69,38.59,0,Normal
232.62,11.88,2.93,45.69,54.18,33.93,87.89,2.093,14.65,8.49,34.82,0,Normal
244.48,13.64,2.907,41.2,66.58,31.15,85.1,6.958,14.54,25.38,39.67,4,Voltage_Fault
250.0,13.45,3.357,45.76,63.22,32.81,85.91,2.82,16.79,17.47,45.14,4,Voltage_Fault
230.37,12.22,2.879,41.97,57.68,33.29,84.41,1.693,14.4,15.71,35.19,0,Normal
229.1,12.2,5.4,53.25,96.76,34.35,82.94,2.058,27.0,43.51,65.87,1,Overheating
